id;title;opening;closing;short_desc;lat;lon;zone;type;infos;contact
r308;Cafétéria Les Vergers-Rapid'U;010,010,010,010,010,000,000;0;sur l'université Paris XIII;48,956298;2,338672;Villetaneuse;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/e1832992bbd49e4ee9fb0198292aeddb.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>sur l'université Paris XIII</p>
<h2>Horaires</h2><p>Ouverture des Vergers de 08h00 à 15h00
<br/>Ouverture de Rapid'RU de 11h30 à 14h30</p>
<h2>Moyen d'accès</h2><p>Vers la nouvelle résidence universitaire. Sous le restaurant universitaire Les Vergers.</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Les Vergers-Rapid'U</h2><p>Avenue J.B. Clément - 93430 Villetaneuse<br/><b>T&#233;l&#233;phone</b> : 01 48 22 09 52<br/><b>E-mail</b> : restaurant.villetaneuse@crous-creteil.fr</p>"
r309;Cafétéria Café expo;110,110,110,110,110,010,000;0;sur l'université Paris XIII;48,956298;2,338672;Villetaneuse;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>sur l'université Paris XIII</p>
<h2>Horaires</h2><p>Ouverture de 8h00 à 16h30 + samedi de 8h00 à 15h00 
<br/></p>
<h2>Moyen d'accès</h2><p>Sous le Forum, avec le point de vente à emporter Forum Express.</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Café expo</h2><p>Avenue J.B. Clément - 93430 Villetaneuse<br/><b>T&#233;l&#233;phone</b> : 01 48 22 09 52<br/><b>E-mail</b> : restaurant.villetaneuse@crous-creteil.fr</p>"
r310;Cafétéria Galilée;110,110,110,110,110,000,000;0;sur l'université Paris XIII;48,9559156;2,3388116;Villetaneuse;resto;"<img src=""../../www.crous-creteil.fr/IMG/jpg/P3230021.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>sur l'université Paris XIII</p>
<h2>Horaires</h2><p>Ouverture de 8h00 à 16h00 </p>
<h2>Moyen d'accès</h2><p>Au RDC de l'Institut TGalilée, après le PC sécurité.</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafétéria Galilée</h2><p>Avenue J.B. Clément - 93430 Villetaneuse<br/><b>T&#233;l&#233;phone</b> :  01 48 22 09 52<br/><b>E-mail</b> : restaurant.villetaneuse@crous-creteil.fr</p>"
r311;RU de Montreuil;010,010,010,010,010,000,000;0;Restaurant universitaire;48,862767;2,464435;Villetaneuse;resto;"<img src=""../../https@lh4.googleusercontent.com/-LRrRAad4NAM/UeVBQrLQp7I/AAAAAAAAAC4/Zt_owrd86Lc/s720/IMG_0198.JPG"" class=""image-batiment"" />
<h2>Localisation</h2><p>Restaurant universitaire</p>
<h2>Horaires</h2><p>Ouverture de 11h30 à 13h30</p>
<h2>Moyen d'accès</h2><p>En face de l'IUT</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU de Montreuil</h2><p>140, rue de la Nouvelle France - 93100 Montreuil<br/><b>T&#233;l&#233;phone</b> : 01 48 22 09 52<br/><b>E-mail</b> : restaurant.villetaneuse@crous-creteil.fr</p>"
r312;RU de Tremblay;010,010,010,010,010,000,000;0;;48,975499;2,559922;Villetaneuse;resto;"<img src="""" class=""image-batiment"" />
<h2>Horaires</h2><p>Ouverture de 11h30 à 13h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU de Tremblay</h2><p>3 rue de la râperie - 93290 Tremblay-en-France<br/><b>T&#233;l&#233;phone</b> :  01 48 22 09 52<br/><b>E-mail</b> : restaurant.villetaneuse@crous-creteil.fr</p>"
r313;RU L'Allée Verte;010,010,010,010,010,000,000;0;Sur le campus de l université Paris 13;48,94012;2,355881;St Denis Paris 08;resto;"<img src=""../../https@crous.parking.einden.com/static-images/a5c06a3fca90bb28a73b3de06f81b1be.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Sur le campus de l université Paris 13</p>
<h2>Horaires</h2><p>Ouverture de 11h30 à 14h00</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU L'Allée Verte</h2><p>Place du 8 mai 1945 - 93200 Saint-Denis<br/><b>T&#233;l&#233;phone</b> : 01 48 29 14 76<br/><b>E-mail</b> : restaurant.saint-denis@crous-creteil.fr</p>"
r314;Cafétéria de L'IUT de Saint-Denis;110,110,110,110,110,000,000;0;A l intérieur de l'IUT;48,94012;2,355881;St Denis Paris 08;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/d806715fd6bc23d986947488f3f81a33.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>A l intérieur de l'IUT</p>
<h2>Horaires</h2><p>Ouverture de 8h00 à 16h00 
<br/></p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafétéria de L'IUT de Saint-Denis</h2><p>Place du 8 mai 1945 - 93200 Saint-Denis<br/><b>T&#233;l&#233;phone</b> : 01 48 29 14 76<br/><b>E-mail</b> : restaurant.saint-denis@crous-creteil.fr</p>"
r315;RU Campus St Denis;010,010,010,010,010,000,000;0;Sur le campus de l'université Paris 8Situé au 1er étage du nouveau bâtiment. Les 4 pôles de distribution vous proposent quotidiennement un large choix de plats chauds : - Pizzas et pâtes - Grillades - Régions du monde - Le traditionnel;48,945518;2,363906;St Denis Paris 08;resto;"<img src=""../../www.crous-creteil.fr/IMG/jpg/resto_u_P8_students_small.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Sur le campus de l'université Paris 8Situé au 1er étage du nouveau bâtiment. Les 4 pôles de distribution vous proposent quotidiennement un large choix de plats chauds : - Pizzas et pâtes - Grillades - Régions du monde - Le traditionnel </p>
<h2>Horaires</h2><p>Ouverture de 11h30 à 14h00</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Campus St Denis </h2><p>2 rue de la Liberté - 93200 Saint-Denis<br/><b>T&#233;l&#233;phone</b> : 01 49 40 67 27<br/><b>E-mail</b> : restaurant.paris8@crous-creteil.fr</p>"
r316;Brasserie/Cafétéria Campus St Denis;010,010,010,010,010,000,000;0;Située au rez-de-chaussée du bâtiment, elle vous propose des sandwiches, des salades ou des boissons chaudes et froides à consommer sur place ou à emporter.;48,945518;2,363906;St Denis Paris 08;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/8bb993ec0fdc592a329c422035d123b8.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Située au rez-de-chaussée du bâtiment, elle vous propose des sandwiches, des salades ou des boissons chaudes et froides à consommer sur place ou à emporter.</p>
<h2>Horaires</h2><p>Ouverture de 12h00 à 15h00</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Brasserie/Cafétéria Campus St Denis</h2><p>2 rue de la Liberté - 93200 Saint-Denis<br/><b>T&#233;l&#233;phone</b> :  01 49 40 67 27<br/><b>E-mail</b> : restaurant.paris8@crous-creteil.fr</p>"
r317;La grande Cafétéria - Bâtiment C Campus St Denis;110,110,110,110,110,010,000;0;;48,945518;2,363906;St Denis Paris 08;resto;"<img src=""../../https@lh4.googleusercontent.com/-l7JglN0Bxh4/Uej-yZBSauI/AAAAAAAAAFs/l9Cp3XbcXXI/s512/IMGP7411.JPG"" class=""image-batiment"" />
<h2>Horaires</h2><p>8h30-18h30. </p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>La grande Cafétéria - Bâtiment C Campus St Denis</h2><p>2 rue de la Liberté - 93200 Saint-Denis<br/><b>T&#233;l&#233;phone</b> : 01 49 40 67 27<br/><b>E-mail</b> : restaurant.paris8@crous-creteil.fr</p>"
r318;La Cafétéria du Gai Savoir - Bâtiment A  Campus de St Denis;110,110,110,110,110,000,000;0;;48,945518;2,363906;St Denis Paris 08;cafeteria;"<img src=""../../https@lh3.googleusercontent.com/-bYbTm0GhtO8/Uej6BhXUCRI/AAAAAAAAAEw/0cW8y-Iq-YU/s800/IMGP8997.JPG"" class=""image-batiment"" />
<h2>Horaires</h2><p>Ouverture de 9h00 à 17h00. </p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>La Cafétéria du Gai Savoir - Bâtiment A  Campus de St Denis</h2><p>2 rue de la Liberté - 93200 Saint-Denis<br/><b>T&#233;l&#233;phone</b> : 01 49 40 67 27<br/><b>E-mail</b> : restaurant.paris8@crous-creteil.fr</p>"
r319;RU La Pointe Jaune;010,010,010,010,010,000,000;0;situé sur le campus de Paris 12 (Centre Multidisciplinaire) 3 pôles : pizzeria, grillade, cuisines du monde.;48,788488;2,44596;Creteil;resto;"<img src=""../../www.crous-creteil.fr/IMG/jpg/TOURS_2_et_3_mars_2006_092-1.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>situé sur le campus de Paris 12 (Centre Multidisciplinaire) 3 pôles : pizzeria, grillade, cuisines du monde.</p>
<h2>Horaires</h2><p>Ouverture de 11h30 à 14h00 </p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil Université</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU La Pointe Jaune</h2><p>61 av. du Général de Gaulle - 94000 Créteil<br/><b>T&#233;l&#233;phone</b> : 01 48 99 29 40<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
r320;La Grande Cafétéria;110,110,110,110,110,000,000;0;sur le campus de l'UPEC;48,788488;2,44596;Creteil;cafeteria;"<img src=""../../www.crous-creteil.fr/IMG/jpg/Grande_Cafet_Creteil_15_.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>sur le campus de l'UPEC</p>
<h2>Horaires</h2><p>Ouverture de 8h30 à 17h00 </p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil Université</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>La Grande Cafétéria </h2><p>61 av. du Général de Gaulle - 94000 Créteil<br/><b>T&#233;l&#233;phone</b> : 01 48 99 29 40<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
r322;Comptoir de l'Archipel;010,010,010,010,010,000,000;0;Service à table;48,788488;2,44596;Creteil;resto;"<img src=""../../https@crous.parking.einden.com/static-images/127c8a09a3671821c1edef3257e85bfd.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Service à table</p>
<h2>Horaires</h2><p>Ouverture de 11h45 à 14h00 </p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil Université</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Comptoir de l'Archipel</h2><p>61 av. du Général de Gaulle - 94000 Créteil<br/><b>T&#233;l&#233;phone</b> :  01 48 99 29 40<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
r323;RU Le Mondor;010,010,010,010,010,000,000;0;au CHU Henri Mondor-côté Faculté de médecine 3 pôles : pizzeria, grillade, plats chauds.;48,794822;2,455487;Creteil;resto;"<img src=""../../https@lh4.googleusercontent.com/-iKAEPNulNZY/VYK3G27LVLI/AAAAAAAAALs/t8L2JBs4nUE/w975-h650-no/_MG_8318.jpghttp_3A//www.crous-creteil.fr/IMG/jpg/Mondor_3_.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>au CHU Henri Mondor-côté Faculté de médecine 3 pôles : pizzeria, grillade, plats chauds.</p>
<h2>Horaires</h2><p>Ouverture de 11h45 à 14h00</p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil l'Echat</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Le Mondor</h2><p>8 rue du Général Sarrail 94000 Créteil<br/><b>T&#233;l&#233;phone</b> : 01 48 99 29 40<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
r325;Brasserie du Mail des Mèches;010,010,010,010,010,000,000;0;sur le site de l IUFR Sciences Eco;48,788446;2,450938;Creteil;resto;"<img src=""../../www.crous-creteil.fr/IMG/jpg/Mail_des_meches_1_.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>sur le site de l IUFR Sciences Eco</p>
<h2>Horaires</h2><p>Ouverture de 11h30 à 14h00 </p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil Université</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Brasserie du Mail des Mèches </h2><p>4 route de Choisy 94000 Créteil<br/><b>T&#233;l&#233;phone</b> : 01 41 78 46 91<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
r326;RU L'Agora Créteil;010,010,010,010,010,000,000;0;Pizzéria, grillade et région du monde;48,794765;2,44478;Creteil;resto;"<img src=""../../www.crous-creteil.fr/local/cache-vignettes/L150xH113/Agora_Vincent_8_-8836c.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Pizzéria, grillade et région du monde</p>
<h2>Horaires</h2><p>Ouverture de 11h30 à 14h00 </p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil l'Echat</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU L'Agora Créteil</h2><p>5 rue André Boulle 94000 Créteil<br/><b>T&#233;l&#233;phone</b> : 01 56 72 62 03<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
r327;Cafétéria de L'Agora;010,010,010,010,010,000,000;0;;48,7944844;2,4448736;Creteil;cafeteria;"<img src=""../../https@lh6.googleusercontent.com/-jGXCZZ-82w8/Uej8bKydFFI/AAAAAAAAAFU/yR7zWGvDH28/s512/Agora_252520Vincent_252520_25252812_252529.JPG"" class=""image-batiment"" />
<h2>Horaires</h2><p>Ouverture de 8h30 à 17h00 </p>
<h2>Moyen d'accès</h2><p>Métro 8 : Créteil l'Echat</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafétéria de L'Agora</h2><p>5 rue André Boulle 94000 Créteil<br/><b>T&#233;l&#233;phone</b> : 01 56 72 62 02<br/><b>E-mail</b> : restaurant.creteil@crous-creteil.fr</p>"
